JPK_V7,NazwaKatalogu,NazwaRodzaju,Nazwa_Dl.opis,Nazwa_Dl.opis_2,Nazwa_Dl.opis_3,Nazwa_Dl.opis_4,aktywny,cbazowa,cbazowawal,cenaa,cenab,cenac,cenad,flag,flagcen,id,info,jm,jmdef,kod,kontofk,marzaa,marzab,marzac,marzad,mpp,nazwa,negoc,negocjacjacen,nettoa,nettob,nettoc,nettod,odwrotneObc,przelit,przeljmdod1,przeljmdod2,przelkg,przeluz,stawkaVAT,subtyp,sww,typks,vat50,zaokrag,znacznik
GTU_13,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65735,N,szt,0,Kamaz wywroka/szt.,702-2-2,0.00,0.00,0.00,0.00,0,Kamaz wywroka,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,60.0000,,60.0000,60.0000,60.0000,73.8000,0,15,65614,N,godz,0,Kamaz wywrotka/godz.,702-2-2,0.00,0.00,0.00,0.00,0,Kamaz wywrotka,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,200.0000,,200.0000,200.0000,200.0000,246.0000,0,15,65705,N,szt,0,Koła,,0.00,0.00,0.00,0.00,0,Koło kompletne,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,400.0000,,400.0000,400.0000,400.0000,492.0000,0,15,65702,N,szt,0,Koła komplet,,0.00,0.00,0.00,0.00,0,Koła komplet,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,300.0000,,300.0000,300.0000,300.0000,369.0000,0,15,65867,N,szt,0,Koła kompletne,,0.00,0.00,0.00,0.00,0,Koła kompletne,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,95.0000,,95.0000,95.0000,95.0000,116.8500,0,15,65593,N,godz,0,Koparka ATLAS,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką ATLAS,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,95.0000,,95.0000,95.0000,95.0000,116.8500,0,15,65654,N,godz,0,Koparka CAT 315,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką CAT 315,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65694,N,godz,0,Koparka gąsienicowa,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką gąsienicową,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65591,N,godz,0,Koparka kołowa CAT M 315,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką kołową CAT M315,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,110.0000,,110.0000,110.0000,110.0000,135.3000,0,15,65827,N,godz,0,Koparka kołowa O&K,702-2-1,0.00,0.00,0.00,0.00,0,Usługa spzętowa koparką kołową O&K,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65866,N,doba,0,Koparka kołowa O&K / doba,702-2-1,0.00,0.00,0.00,0.00,0,Usługa spzętowa koparką kołową O&K,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Koparka kołowa O&K MH5 COMPACT, rok produkcji: 199,8, nr fabryczny: 315867,,,1,39000.0000,,39000.0000,39000.0000,39000.0000,47970.0000,0,15,65881,N,szt,0,Koparka kołowa O&K MH5 COMPACT,,0.00,0.00,0.00,0.00,0,Koparka kołowa O&K MH5 COMPACT, rok p...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Koparka kołowa O&K typ MH5 COMPACT, rok produkcji:, 1998, nr nadwozia: 315867.,,,1,30000.0000,,30000.0000,30000.0000,30000.0000,36900.0000,0,15,65887,N,szt,0,Koparka kołowa O&K typ MH5 COMPACT, rok,702-2-1,0.00,0.00,0.00,0.00,0,Koparka kołowa O&K typ MH5 COMPACT, r...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65865,N,m-c,0,Koparka kołowa O&K/miesiąc,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką kołową O&K,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,150.0000,,150.0000,150.0000,150.0000,184.5000,0,15,65708,N,godz,0,Koparka Komatsu,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką Komatsu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,110.0000,,110.0000,110.0000,110.0000,135.3000,0,15,65651,N,godz,0,Koparka LIEBHERR,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką LIEBHERR,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65719,N,godz,0,Koparka M-315,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką M-315,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65655,N,godz,0,Koparka VOLVO 150,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparką VOLVO 150,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Koparka-ładowarka CASE 695, rok produkcji: 2011, n,r nadwozia: NBHH02555.,,,1,135000.0000,,135000.0000,135000.0000,135000.0000,166050.0000,0,15,65886,N,szt,0,Koparka-ładowarka CASE 695, rok produkcj,702-2-1,0.00,0.00,0.00,0.00,0,Koparka-ładowarka CASE 695, rok produ...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,8200.0000,,8200.0000,8200.0000,8200.0000,10086.0000,0,15,65797,N,m-c,0,Koparko - ładowarka / m-c,,0.00,0.00,0.00,0.00,0,Koparko - ładowarka,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CAT 428 D,,,,1,70.0000,,70.0000,70.0000,70.0000,86.1000,0,15,65697,N,godz,0,Koparko-Ladowarka CAT 428,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Koparko-Ładowarka CAT 428 D  Nr fabryczny BXC 0084,2 , rok produkcji 2004,,,1,130000.0000,,130000.0000,130000.0000,130000.0000,159900.0000,0,15,65712,N,szt,0,Koparko-ładowarka,702-2-1,0.00,0.00,0.00,0.00,0,Koparko-Ładowarka CAT 428 D Nr fabry...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,70.0000,,70.0000,70.0000,70.0000,86.1000,0,15,65634,N,godz,0,Koparko-ładowarka CASE,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CASE,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CASE 580,,,,1,80.0000,,80.0000,80.0000,80.0000,98.4000,0,15,65548,N,godz,0,Koparko-ładowarka CASE 580,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Koparko-ładowarka CASE 580 SR Numer identyfikacyjn,y: N6GH06731 Numer silnika: 00358521 Rok produkcji,: 2006,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65727,N,szt,0,Koparko-ładowarka CASE 580 SR,702-2-1,0.00,0.00,0.00,0.00,0,Koparko-ładowarka CASE 580 SR Numer i...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CASE 695ST,,,,1,80.0000,,80.0000,80.0000,80.0000,98.4000,0,15,65738,N,godz,0,Koparko-ładowarka CASE 695 ST,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CASE 695 ST,,,,1,80.0000,,80.0000,80.0000,80.0000,98.4000,0,15,65734,N,godz,0,Koparko-ładowarka CASE 695 ST/godz,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CASE 695ST,,,,1,9500.0000,,9500.0000,9500.0000,9500.0000,11685.0000,0,15,65857,N,Ryczałt,0,Koparko-ładowarka CASE 695ST / ryczałt,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CASE 695ST,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65864,N,m-c,0,Koparko-ładowarka CASE 695ST/miesiąc,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką CAT 428 D,,,,1,130.0000,,130.0000,130.0000,130.0000,159.9000,0,15,65581,N,godz,0,Koparko-ładowarka CAT 428 D,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką CA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa sprzętowa koparko-ładowarką Liebher - kucie, młotem,,,1,150.0000,,150.0000,150.0000,150.0000,184.5000,0,15,65616,N,godz,0,Koparko-ładowarka kucie młotem,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa koparko-ładowarką Li...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65799,N,t,0,Kruszarka,702-2-1,0.00,0.00,0.00,0.00,0,Usługa kruszarką,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,45.0000,,45.0000,45.0000,45.0000,55.3500,0,15,65796,N,kg,0,Kruszywo,,0.00,0.00,0.00,0.00,0,Kruszywo,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,180.0000,,180.0000,180.0000,180.0000,221.4000,0,15,65755,N,kurs,0,Kruszywo - kurs,702-2-1,0.00,0.00,0.00,0.00,0,Kruszywo 30-60,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,38.0000,,38.0000,38.0000,38.0000,46.7400,0,15,65664,N,t,255,Kruszywo 30-60,702-2-3,0.00,0.00,0.00,0.00,0,Kruszywo od 30-60-mm,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,14.0000,,14.0000,14.0000,14.0000,17.2200,0,15,65595,N,t,0,Kruszywo 60-100,702-2-3,0.00,0.00,0.00,0.00,0,Kruszywo 60-100,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,18.0000,,18.0000,18.0000,18.0000,22.1400,0,15,65761,N,t,0,Kruszywo Loco Budowa Mikołów,,0.00,0.00,0.00,0.00,0,Kruszywo Loco Budowa Mikołów,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,5.0000,,5.0000,5.0000,5.0000,6.1500,0,15,65831,N,t,0,Kruszywo odpadowe,,0.00,0.00,0.00,0.00,0,Kruszywo odpadowe,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65923,N,usługa,0,Kucie betonu,,0.00,0.00,0.00,0.00,0,Kucie betonu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,130.0000,,130.0000,130.0000,130.0000,159.9000,0,15,65747,N,godz,0,Kucie młotem w h,702-2-1,0.00,0.00,0.00,0.00,0,Usługa kucia młotem,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65538,N,godz,0,Liaz ZS 10 T /godz.,702-2-2,0.00,0.00,0.00,0.00,0,Usługa dźwigowa - Liaz ZS 10 T,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,6.0000,,6.0000,6.0000,6.0000,7.3800,0,15,65635,N,km,0,Liaz ZS 10 T /km,702-2-2,0.00,0.00,0.00,0.00,0,Usługa dźwigowa - Liaz ZS 10 T,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Usługa dźwigowa - Liaz ZS 10 T (dojazd + zjazd),,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65798,N,Ryczałt,0,Liaz ZS 10 T /ryczałt,702-2-2,0.00,0.00,0.00,0.00,0,Usługa dźwigowa - Liaz ZS 10 T (dojaz...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.8400,,0.8400,0.8400,0.8400,1.0300,0,15,65703,N,t,0,Ładowarka /tony,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa ładowarką,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Ładowarka kołowa Ł-34, nr fabryczny: 1705, rok pro,dukcji: 1986,,,1,50000.0000,,50000.0000,50000.0000,50000.0000,61500.0000,0,15,65942,N,szt,0,Ładowarka kołowa Ł-34, nr fabryczny: 170,,0.00,0.00,0.00,0.00,0,Ładowarka kołowa Ł-34, nr fabryczny: ...,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,110.0000,,110.0000,110.0000,110.0000,135.3000,0,15,65578,N,godz,0,Ładowarka Ł-34 /godz.,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa ładowarką Ł-34,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,8.5000,,8.5000,8.5000,8.5000,10.4600,0,15,65656,N,t,0,Łupek czerwony /przepalany/,,0.00,0.00,0.00,0.00,0,Łupek czerwony /przepalany/,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż Betonu,,,,,1,0.0000,,190.0000,190.0000,190.0000,0.0000,0,15,65552,N,m3,0,M12/M8,701-2-2,0.00,0.00,0.00,0.00,0,Zaprawa cementowo-piaskowa M12/M8,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,1484,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,Usługa transportowa ciągnikiem siodłowym + platfor,ma,,,1,120.0000,,120.0000,120.0000,120.0000,147.6000,0,15,65567,N,godz,0,MAN + platforma /godz.,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodło...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,Usługa transportowa ciągnikiem siodłowym + platfor,ma,,,1,95.0000,,95.0000,95.0000,95.0000,116.8500,0,15,65577,N,km,0,MAN + platforma /km,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodło...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,Usługa transportowa ciągnikiem siodłowym + wanna,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65619,N,komplet,0,MAN + wanna /komplet,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodło...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,230.0000,,230.0000,230.0000,230.0000,282.9000,0,15,65904,N,t,0,Masa asfaltowa,,0.00,0.00,0.00,0.00,0,Masa asfaltowa,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż Betonu,Mieszanka betonowa popiołowo-żużlowa Utex BP 5.0 k,lasy C 1,5/2,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65750,N,t,0,Mieszanka betonowa popiołowo-żużlowa Ute,701-2-2,0.00,0.00,0.00,0.00,0,Mieszanka betonowa popiołowo-żużlowa ...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,90.0000,,90.0000,90.0000,90.0000,110.7000,0,15,65678,N,m 2,0,Mieszanka Haller,702-2-3,0.00,0.00,0.00,0.00,0,Mieszanka Haller,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Mieszanka kruszywa (uziarnianie max 16 mm) na beto,n C20/25 na 9 m3 betonu wraz z transportem loco bu,dowa (2 kursy),,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65730,N,usługa,0,Mieszanka kruszywa,702-2-3,0.00,0.00,0.00,0.00,0,Mieszanka kruszywa (uziarnianie max 1...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,600.0000,,600.0000,600.0000,600.0000,738.0000,0,15,65725,N,Ryczałt,0,Młot,,0.00,0.00,0.00,0.00,0,Młot,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,140.0000,,140.0000,140.0000,140.0000,172.2000,0,15,65810,N,godz,0,Młot / godz,702-2-1,0.00,0.00,0.00,0.00,0,Młot,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,2.0900,,2.0900,2.0900,2.0900,2.5700,0,15,65575,N,szt,0,Moc bierna,,0.00,0.00,0.00,0.00,0,Moc bierna 4,71%,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,300.0000,,300.0000,300.0000,300.0000,369.0000,0,15,65789,N,doba,0,Naczepa burtowa,702-2-2,0.00,0.00,0.00,0.00,0,Naczepa burtowa,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Naczepa ciężarowa do remontu TITAN, nr rej.: SG 01,614, nr podwozia: VFL0T34S311003126, rok produkcji,: 1988.,,1,1500.0000,,1500.0000,1500.0000,1500.0000,1845.0000,0,15,65846,N,szt,0,Naczepa ciężarowa do remontu TITAN,,0.00,0.00,0.00,0.00,0,Naczepa ciężarowa do remontu TITAN, n...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Naczepa ciężarowa GRAS, nr rej.: SG 1449P, nr podw,ozia: SX90327GS5WGR1119, rok produkcji: 2005.,,,1,45000.0000,,45000.0000,45000.0000,45000.0000,55350.0000,0,15,65785,N,szt,0,Naczepa ciężarowa GRAS,,0.00,0.00,0.00,0.00,0,Naczepa ciężarowa GRAS, nr rej.: SG 1...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Naczepa ciężarowa GRAS; nr podwozia: SX90327GS8WGR,0105, rok produkcji: 2008 r.; nr rej.: SG 2682P,,,1,35000.0000,,35000.0000,35000.0000,35000.0000,43050.0000,0,15,65936,N,szt,0,Naczepa ciężarowa GRAS 2,,0.00,0.00,0.00,0.00,0,Naczepa ciężarowa GRAS; nr podwozia: ...,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Naczepa ciężarowa marki LANGENDORF SAUTE, nr rej.:, SG 2341P, nr nadwozia: WLASAT231SWF50957, rok pro,dukcji: 1995.,,1,65000.0000,,65000.0000,65000.0000,65000.0000,79950.0000,0,15,65821,N,szt,0,Naczepa ciężarowa marki LANGENDORF SAUTE,,0.00,0.00,0.00,0.00,0,Naczepa ciężarowa marki LANGENDORF SA...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Naczepa ciężarowa NOOTEBOOM; nr podwozia: XMR0SD00,050000762; rok produkcji: 2006 r.; nr rej.: SG 199,8P,,1,80000.0000,,80000.0000,80000.0000,80000.0000,98400.0000,0,15,65937,N,szt,0,Naczepa ciężarowa NOOTEBOOM,,0.00,0.00,0.00,0.00,0,Naczepa ciężarowa NOOTEBOOM; nr podwo...,N,0,1,1,1,0,0,0,1.0000,1.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Naczepa ciężarowa WIELTON NW33S; nr podwozia: SUDN,W3SBK86018222; rok produkcji: 2008; nr rej.: SG 33,26P,,1,45000.0000,,45000.0000,45000.0000,45000.0000,55350.0000,0,15,65816,N,szt,0,Naczepa ciężarowa WIELTON,,0.00,0.00,0.00,0.00,0,Naczepa ciężarowa WIELTON NW33S; nr p...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Naprawa opony do Ładowarki Ł-34 (wymiana dętki, na,prawa opony, demontaż + montaż koła),,,1,1600.0000,,1600.0000,1600.0000,1600.0000,1968.0000,0,15,65754,N,usługa,0,Naprawa opony do Ładowarki Ł-34,,0.00,0.00,0.00,0.00,0,Naprawa opony do Ładowarki Ł-34 (wymi...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Naprawa siłownika ramienia koparko - ładowarki JCB,,,,1,1500.0000,,1500.0000,1500.0000,1500.0000,1845.0000,0,15,65806,N,szt,0,Naprawa siłownika,,0.00,0.00,0.00,0.00,0,Naprawa siłownika ramienia koparko - ...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Naprawa spycharki CAT D6M - śruby kół napędu gąsie,nicy,,,1,80.0000,,80.0000,80.0000,80.0000,98.4000,0,15,65606,N,szt,0,Naprawa Spycharki CAT D6M,,0.00,0.00,0.00,0.00,0,Naprawa spycharki CAT D6M - śruby kół...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,50.0000,,50.0000,50.0000,50.0000,61.5000,0,15,65809,N,godz,0,Oczekiwanie na dolewkę betonu,,0.00,0.00,0.00,0.00,0,Oczekiwanie na dolewkę betonu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,95.0000,,95.0000,95.0000,95.0000,116.8500,0,15,65850,N,godz,0,Oczekiwanie na wyładunek / h,702-2-2,0.00,0.00,0.00,0.00,0,Oczekiwanie na wyładunek,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Odbiór betonu w okresie obniżonych temperatur,,,,1,16.0000,,16.0000,16.0000,16.0000,19.6800,0,15,65941,N,m3,0,Odbiór betonu w okresie obniżonych tempe,,0.00,0.00,0.00,0.00,0,Odbiór betonu w okresie obniżonych te...,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
